l_freq_filter,h_freq_filter,channels_to_drop,baseline_correction,projectors_to_apply,selected_frequency,tmin,tmax,detrend,reject,flat,ica_to_exclude,scaler,n_components,cov_est,log,model_type,trial_combo,sub_A,sub_C,sub_D,sub_E,sub_F,sub_G,sub_H,sub_J,sub_L
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,concat,False,LDA,"(2, 4)",0.5652173913043478,0.4864864864864865,0.5068493150684932,0.5072463768115942,0.625,0.527027027027027,0.5263157894736842,0.6857142857142857,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,concat,False,LDA,"(1, 3)",0.4461538461538462,0.5135135135135135,0.5070422535211268,0.5072463768115942,0.6625,0.5205479452054794,0.6440677966101694,0.5522388059701493,0.5063291139240507
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,NN,"(1, 5)",0.4833333194255829,0.6756756901741028,0.625,0.5072463750839233,0.550000011920929,0.5205479264259338,0.568965494632721,0.5199999809265137,0.5128205418586731
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,NN,"(1, 4)",0.5396825671195984,0.6000000238418579,0.5068492889404297,0.5,0.6499999761581421,0.5211267471313477,0.5254237055778503,0.6805555820465088,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,NN,"(2, 4)",0.5072463750839233,0.5135135054588318,0.534246563911438,0.5072463750839233,0.5,0.44594594836235046,0.4912280738353729,0.49253731966018677,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,NN,"(1, 3)",0.5384615659713745,0.4864864945411682,0.47887325286865234,0.5072463750839233,0.7124999761581421,0.5068492889404297,0.5254237055778503,0.5909090638160706,0.49367088079452515
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,LDA,"(1, 5)",0.5166666666666667,0.5945945945945946,0.5972222222222222,0.5072463768115942,0.6125,0.547945205479452,0.543859649122807,0.7432432432432432,0.5128205128205128
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,LDA,"(1, 4)",0.4603174603174603,0.5428571428571428,0.4794520547945205,0.6428571428571429,0.575,0.647887323943662,0.5172413793103449,0.7887323943661971,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,LDA,"(2, 4)",0.5942028985507246,0.4864864864864865,0.5068493150684932,0.4927536231884058,0.6625,0.4864864864864865,0.43859649122807015,0.6268656716417911,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,True,LDA,"(1, 3)",0.4461538461538462,0.5,0.4857142857142857,0.5652173913043478,0.6625,0.589041095890411,0.6896551724137931,0.6060606060606061,0.4936708860759494
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,NN,"(1, 5)",0.4833333194255829,0.47297295928001404,0.5,0.5072463750839233,0.4749999940395355,0.4794520437717438,0.4035087823867798,0.5694444179534912,0.5128205418586731
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,NN,"(1, 4)",0.460317462682724,0.5070422291755676,0.5416666865348816,0.5142857432365417,0.675000011920929,0.5070422291755676,0.517241358757019,0.4084506928920746,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,NN,"(2, 4)",0.49275362491607666,0.5135135054588318,0.5,0.49275362491607666,0.550000011920929,0.45945945382118225,0.5087719559669495,0.5970149040222168,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,NN,"(1, 3)",0.5692307949066162,0.5600000023841858,0.48571428656578064,0.49275362491607666,0.574999988079071,0.4931506812572479,0.5,0.5,0.5063291192054749
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,LDA,"(1, 5)",0.5166666666666667,0.48,0.5138888888888888,0.42028985507246375,0.6625,0.5342465753424658,0.5263157894736842,0.7361111111111112,0.5128205128205128
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,LDA,"(1, 4)",0.5396825396825397,0.5211267605633803,0.4722222222222222,0.5142857142857142,0.5125,0.5352112676056338,0.5263157894736842,0.8169014084507042,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,LDA,"(2, 4)",0.5652173913043478,0.47297297297297297,0.5,0.4927536231884058,0.6375,0.5,0.5357142857142857,0.7014925373134329,0.5
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,robust,24,epoch,False,LDA,"(1, 3)",0.4393939393939394,0.5066666666666667,0.5142857142857142,0.4927536231884058,0.625,0.5068493150684932,0.6379310344827587,0.5692307692307692,0.5063291139240507
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,True,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,concat,False,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,True,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,4,epoch,False,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,True,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,concat,False,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,True,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,12,epoch,False,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,True,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,concat,False,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,True,LDA,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,NN,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,NN,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,NN,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,NN,"(1, 3)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,LDA,"(1, 5)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,LDA,"(1, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,LDA,"(2, 4)",,,,,,,,,
,40,"['AFz', 'F7', 'F8']",,"slice(None, 1, None)",256,1,4.5,,{'eeg': 150},{'eeg': 20},,,24,epoch,False,LDA,"(1, 3)",,,,,,,,,
